wholepath,ctxID,centerlon,centerlat,areakm2,hits,hitratio,RegistrationScore,review_status
G:\crater_flux_output_folders\output_130_140_0_75\P13_006288_2111_XN_31N226W_J05_046638_2141_XN_34N226W,P13_006288_2111_XN_31N226W_J05_046638_2141_XN_34N226W,-2770205.871,1982865.591,0.269005213,0,0,0.536848843,
G:\crater_flux_output_folders\output_-110_-100_60_85\P13_006283_2591_XN_79N106W_D02_028172_2567_XN_76N106W,P13_006283_2591_XN_79N106W_D02_028172_2567_XN_76N106W,17196.6344,-775064.3661,0.0771535,0,0,0.536349356,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B19_016868_1344_XN_45S355W_F10_039694_1325_XN_47S355W,B19_016868_1344_XN_45S355W_F10_039694_1325_XN_47S355W,-10379572.13,-2746612.438,0.871550199,1,1.14738084,0.53598702,done
G:\crater_flux_output_folders\output_0_10_0_75\G15_024252_1831_XN_03N355W_D14_032744_1838_XN_03N355W,G15_024252_1831_XN_03N355W_D14_032744_1838_XN_03N355W,-10397920.55,184404.8488,1140.983475,8,0.007011495,0.535877764,done
G:\crater_flux_output_folders\output_-60_-50_0_75\B17_016197_2546_XN_74N057W_B17_016131_2554_XN_75N057W,B17_016197_2546_XN_74N057W_B17_016131_2554_XN_75N057W,7728.2624,-895372.5232,4.46567596,0,0,0.534824312,
G:\crater_flux_output_folders\output_80_90_-25_0\P07_003679_1809_XN_00N273W_G22_026728_1775_XN_02S272W,P07_003679_1809_XN_00N273W_G22_026728_1775_XN_02S272W,-5494922.222,-61215.91937,83.0273134,10,0.120442293,0.534308314,done
G:\crater_flux_output_folders\output_-60_-50_0_75\G19_025546_2551_XN_75N060W_J02_045748_2549_XI_74N060W,G19_025546_2551_XN_75N060W_J02_045748_2549_XI_74N060W,-317.606075,-906587.622,0.227772569,1,4.390344299,0.533973873,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\P21_009345_1739_XI_06S174W_B02_010479_1791_XI_00S175W,P21_009345_1739_XI_06S174W_B02_010479_1791_XI_00S175W,315815.6706,-207655.5511,141.5459297,10,0.070648446,0.533723176,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\G20_026039_1566_XN_23S179W_G21_026606_1605_XI_19S179W,G20_026039_1566_XN_23S179W_G21_026606_1605_XI_19S179W,56936.35673,-1300587.503,81.41627715,0,0,0.532979906,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\J16_050978_1849_XN_04N275W_J20_052679_1843_XN_04N276W,J16_050978_1849_XN_04N275W_J20_052679_1843_XN_04N276W,-5679445.3,272115.8834,60.29672999,3,0.049753942,0.532371581,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\G05_020069_1988_XN_18N275W_D05_029049_1999_XN_19N276W,G05_020069_1988_XN_18N275W_D05_029049_1999_XN_19N276W,-5683713.906,1158258.593,163.2110121,0,0,0.531151712,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B18_016799_2018_XN_21N280W_G11_022469_2001_XN_20N279W,B18_016799_2018_XN_21N280W_G11_022469_2001_XN_20N279W,-5920683.192,1210323.32,53.9022311,15,0.278281616,0.53093487,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\F18_042676_1645_XN_15S057W_F22_044443_1652_XN_14S057W,F18_042676_1645_XN_15S057W_F22_044443_1652_XN_14S057W,7267966.936,-890085.0265,9.944089676,0,0,0.528257191,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\G23_027120_1606_XN_19S171W_D22_035902_1653_XN_14S171W,G23_027120_1606_XN_19S171W_D22_035902_1653_XN_14S171W,504153.883,-987173.7768,170.0258947,6,0.035288742,0.527878821,done
G:\crater_flux_output_folders\output_0_10_0_75\B17_016459_1831_XN_03N355W_G14_023830_1831_XN_03N355W,B17_016459_1831_XN_03N355W_G14_023830_1831_XN_03N355W,-10398556.68,181589.7303,1074.232986,5,0.004654484,0.527520001,done
G:\crater_flux_output_folders\output_130_140_-75_0\J19_052242_1749_XI_05S222W_J21_052954_1742_XN_05S222W,J19_052242_1749_XI_05S222W_J21_052954_1742_XN_05S222W,-2529752.466,-332683.6617,528.2509386,4,0.007572159,0.527443051,done
G:\crater_flux_output_folders\output_-60_-50_0_75\B02_010527_2557_XI_75N061W_G22_026680_2551_XN_75N060W,B02_010527_2557_XI_75N061W_G22_026680_2551_XN_75N060W,28620.37253,-914707.6128,0.383407092,0,0,0.527364552,
G:\crater_flux_output_folders\output_-110_-100_60_85\P18_008097_2787_XN_81N105W_G17_024730_2617_XN_81N110W,P18_008097_2787_XN_81N105W_G17_024730_2617_XN_81N110W,-22231.75417,-532386.9835,0.018860152,1,53.02184261,0.526293933,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B21_017646_1518_XN_28S358W_G23_027061_1501_XN_29S358W,B21_017646_1518_XN_28S358W_G23_027061_1501_XN_29S358W,-10593789.05,-1708161.325,293.4400648,8,0.027262808,0.525698543,done
G:\crater_flux_output_folders\output_130_140_-75_0\G07_020832_1772_XN_02S224W_D06_029601_1761_XN_03S224W,G07_020832_1772_XN_02S224W_D06_029601_1761_XN_03S224W,-2620830.895,-194886.3902,627.6273523,2,0.003186604,0.525607944,done
G:\crater_flux_output_folders\output_-60_-50_0_75\P17_007653_2299_XN_49N060W_P17_007798_2317_XN_51N059W,P17_007653_2299_XN_49N060W_P17_007798_2317_XN_51N059W,7115830.785,2908370.84,93.34077631,0,0,0.525017083,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\G23_027041_1582_XN_21S174W_D18_034333_1555_XN_24S173W,G23_027041_1582_XN_21S174W_D18_034333_1555_XN_24S173W,358019.5138,-1385989.451,100.446192,1,0.009955579,0.524431825,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\P21_009077_1614_XI_18S056W_B10_013468_1586_XI_21S056W,P21_009077_1614_XI_18S056W_B10_013468_1586_XI_21S056W,7335107.627,-1198017.933,7.602826945,0,0,0.524277091,
G:\crater_flux_output_folders\output_-110_-100_-30_0\G18_025245_1525_XN_27S102W_D15_033170_1514_XN_28S102W,G18_025245_1525_XN_27S102W_D15_033170_1514_XN_28S102W,4599737.309,-1636323.747,64.05968912,1,0.015610441,0.52358824,done
G:\crater_flux_output_folders\output_-115_-110_10_30\B19_017096_2009_XI_20N111W_J20_052752_2011_XN_21N110W,B19_017096_2009_XI_20N111W_J20_052752_2011_XN_21N110W,4107706.939,1209398.024,0.006228344,0,0,0.523472488,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\P21_009098_2138_XN_33N275W_P22_009454_2149_XN_34N275W,P21_009098_2138_XN_33N275W_P22_009454_2149_XN_34N275W,-5677395.303,2017097.314,146.8358388,10,0.068103265,0.522585094,done
G:\crater_flux_output_folders\output_-60_-50_0_75\B18_016672_2133_XN_33N053W_B19_016883_2140_XN_34N054W,B18_016672_2133_XN_33N053W_B19_016883_2140_XN_34N054W,7475637.932,1970864.512,475.0271909,0,0,0.522582471,
G:\crater_flux_output_folders\output_-115_-110_30_50\G22_026999_2100_XN_30N114W_J15_050550_2117_XI_31N114W,G22_026999_2100_XN_30N114W_J15_050550_2117_XI_31N114W,3902929.718,1781090.34,49.61290422,13,0.262028603,0.522556424,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\B16_015912_1618_XN_18S179W_J16_050935_1632_XI_16S179W,B16_015912_1618_XN_18S179W_J16_050935_1632_XI_16S179W,49778.44248,-1036427.275,141.5215746,2,0.014132121,0.522426546,done
G:\crater_flux_output_folders\output_80_90_-25_0\F21_044187_1748_XN_05S270W_F22_044398_1748_XN_05S270W,F21_044187_1748_XN_05S270W_F22_044398_1748_XN_05S270W,-5342337.203,-308154.0117,534.8887298,0,0,0.522396922,
G:\crater_flux_output_folders\output_130_140_0_75\D01_027636_2278_XI_47N225W_G22_027003_2279_XI_47N225W,D01_027636_2278_XI_47N225W_G22_027003_2279_XI_47N225W,-2711130.439,2824046.913,5399.709999,12,0.002222342,0.522345364,done
G:\crater_flux_output_folders\output_80_90_-25_0\G23_027058_1624_XN_17S279W_F01_036262_1653_XN_14S279W,G23_027058_1624_XN_17S279W_F01_036262_1653_XN_14S279W,-5870284.873,-924922.1727,139.038808,0,0,0.522312224,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\D02_027938_1409_XI_39S178W_J16_051146_1426_XN_37S177W,D02_027938_1409_XI_39S178W_J16_051146_1426_XN_37S177W,130817.3852,-2286212.561,75.43933726,11,0.145812522,0.522042871,done
G:\crater_flux_output_folders\output_130_140_0_75\B01_010184_2830_XN_77N217W_J03_046044_2536_XN_73N220W,B01_010184_2830_XN_77N217W_J03_046044_2536_XN_73N220W,-48817.00014,-936332.2358,0.186398598,0,0,0.521650195,
G:\crater_flux_output_folders\output_-60_-50_0_75\B02_010527_2557_XI_75N061W_G16_024623_2551_XN_75N060W,B02_010527_2557_XI_75N061W_G16_024623_2551_XN_75N060W,28500.74036,-914188.1574,0.084443915,0,0,0.521430075,
G:\crater_flux_output_folders\output_130_140_-75_0\F19_043249_1751_XN_04S222W_J20_052598_1745_XN_05S222W,F19_043249_1751_XN_04S222W_J20_052598_1745_XN_05S222W,-2532071.249,-324709.5411,749.391568,0,0,0.52121079,
G:\crater_flux_output_folders\output_0_10_0_75\P17_007598_2061_XN_26N355W_B17_016116_2102_XI_30N355W,P17_007598_2061_XN_26N355W_B17_016116_2102_XI_30N355W,-10369554.48,1623090.154,93.20780942,5,0.053643574,0.521044195,done
G:\crater_flux_output_folders\output_130_140_-75_0\P18_008147_1749_XN_05S222W_G02_018854_1754_XN_04S222W,P18_008147_1749_XN_05S222W_G02_018854_1754_XN_04S222W,-2524730.267,-281069.5589,991.1752799,0,0,0.520916462,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\F03_036987_1826_XN_02N275W_J03_046007_1822_XN_02N275W,F03_036987_1826_XN_02N275W_J03_046007_1822_XN_02N275W,-5646011.555,145284.28,369.0950925,4,0.010837316,0.520391166,done
G:\crater_flux_output_folders\output_80_90_-25_0\G20_026148_1728_XN_07S277W_F02_036552_1756_XN_04S277W,G20_026148_1728_XN_07S277W_F02_036552_1756_XN_04S277W,-5762689.348,-352683.8005,20.49125259,0,0,0.520383418,
G:\crater_flux_output_folders\output_0_10_0_75\P16_007400_2202_XN_40N350W_P17_007545_2168_XN_36N349W,P16_007400_2202_XN_40N350W_P17_007545_2168_XN_36N349W,-10083725.91,2226115.323,293.6845756,0,0,0.520364761,
G:\crater_flux_output_folders\output_130_140_-75_0\D05_029034_1752_XN_04S222W_D06_029390_1768_XN_03S223W,D05_029034_1752_XN_04S222W_D06_029390_1768_XN_03S223W,-2530549.623,-281316.5407,150.6353793,4,0.026554187,0.520248234,
G:\crater_flux_output_folders\output_-115_-110_50_85\B20_017293_2650_XN_85N120W_G20_025877_2652_XI_85N117W,B20_017293_2650_XN_85N120W_G20_025877_2652_XI_85N117W,28615.91538,-316578.7286,0.174901403,0,0,0.519375265,
G:\crater_flux_output_folders\output_130_140_0_75\D20_035007_2280_XI_48N225W_F23_044739_2280_XI_48N225W,D20_035007_2280_XI_48N225W_F23_044739_2280_XI_48N225W,-2672379.133,2827018.577,5394.640101,1,0.000185369,0.519169211,done
G:\crater_flux_output_folders\output_0_10_0_75\G11_022498_1932_XN_13N351W_D02_028076_1915_XI_11N351W,G11_022498_1932_XN_13N351W_D02_028076_1915_XI_11N351W,-10137749.27,741128.2883,75.01875788,3,0.039989998,0.51911819,done
G:\crater_flux_output_folders\output_130_140_-75_0\B02_010349_1689_XI_11S224W_B21_017997_1705_XN_09S224W,B02_010349_1689_XI_11S224W_B21_017997_1705_XN_09S224W,-2622342.788,-619411.9091,47.87593524,0,0,0.518881023,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\G02_019001_1966_XN_16N278W_G01_018645_2003_XN_20N279W,G02_019001_1966_XN_16N278W_G01_018645_2003_XN_20N279W,-5841519.919,1057052.343,28.45326655,2,0.070290699,0.518359482,done
G:\crater_flux_output_folders\output_-60_-50_0_75\B02_010527_2557_XI_75N061W_G20_026179_2551_XN_75N060W,B02_010527_2557_XI_75N061W_G20_026179_2551_XN_75N060W,28689.63326,-915000.3968,0.648116963,0,0,0.518325865,
G:\crater_flux_output_folders\output_-60_-50_0_75\F23_044970_2551_XN_75N060W_J01_045181_2551_XN_75N060W,F23_044970_2551_XN_75N060W_J01_045181_2551_XN_75N060W,9829.0404,-905437.2523,375.2227967,15,0.039976249,0.517917991,done
G:\crater_flux_output_folders\output_0_10_-25_-0.01\B19_016881_1803_XN_00N356W_D22_035645_1803_XI_00N356W,B19_016881_1803_XN_00N356W_D22_035645_1803_XI_00N356W,-10467431.78,-2605.969635,43.18807248,8,0.185236329,0.517872095,done
G:\crater_flux_output_folders\output_130_140_-75_0\J19_052242_1749_XI_05S222W_J20_052598_1745_XN_05S222W,J19_052242_1749_XI_05S222W_J20_052598_1745_XN_05S222W,-2531761.899,-325065.891,738.7317567,17,0.023012413,0.517834544,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\B18_016822_1350_XI_45S179W_B20_017389_1386_XI_41S180W,B18_016822_1350_XI_45S179W_B20_017389_1386_XI_41S180W,1062.83966,-2502347.726,13.05879239,0,0,0.517748535,
G:\crater_flux_output_folders\output_-60_-50_-75_0\G19_025850_1688_XN_11S060W_D22_035621_1659_XN_14S060W,G19_025850_1688_XN_11S060W_D22_035621_1659_XN_14S060W,7114148.502,-803391.7273,23.05269977,0,0,0.517722011,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\P01_001394_1424_XI_37S174W_P01_001460_1430_XI_37S174W,P01_001394_1424_XI_37S174W_P01_001460_1430_XI_37S174W,329518.0819,-2200352.802,309.0718684,3,0.00970648,0.517674983,done
G:\crater_flux_output_folders\output_130_140_-75_0\G20_025988_1609_XN_19S227W_G19_025777_1582_XN_21S226W,G20_025988_1609_XN_19S227W_G19_025777_1582_XN_21S226W,-2767841.034,-1210317.837,133.0085665,0,0,0.517528296,
G:\crater_flux_output_folders\output_130_140_-75_0\B06_011984_1754_XN_04S222W_D06_029390_1768_XN_03S223W,B06_011984_1754_XN_04S222W_D06_029390_1768_XN_03S223W,-2534734.203,-281805.5259,224.9400005,0,0,0.517495751,
G:\crater_flux_output_folders\output_80_90_-25_0\G01_018711_1599_XI_20S275W_F23_044939_1586_XN_21S276W,G01_018711_1599_XI_20S275W_F23_044939_1586_XN_21S276W,-5690331.897,-1201432.955,101.5015461,0,0,0.517208278,
G:\crater_flux_output_folders\output_-115_-110_50_85\P18_008155_2647_XN_84N117W_B20_017293_2650_XN_85N120W,P18_008155_2647_XN_84N117W_B20_017293_2650_XN_85N120W,14224.81576,-317553.9508,0.174865256,0,0,0.517045677,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\D15_033163_1834_XN_03N275W_D16_033374_1834_XN_03N275W,D15_033163_1834_XN_03N275W_D16_033374_1834_XN_03N275W,-5637617.039,199700.3528,239.6749991,16,0.066757067,0.516939223,done
G:\crater_flux_output_folders\output_0_10_-25_-0.01\P06_003326_1795_XI_00S356W_D17_033733_1800_XN_00N356W,P06_003326_1795_XI_00S356W_D17_033733_1800_XN_00N356W,-10460547.81,-8390.16964,177.4360286,6,0.033815004,0.516465068,done
G:\crater_flux_output_folders\output_80_90_-25_0\D21_035576_1648_XN_15S271W_F03_036776_1686_XN_11S272W,D21_035576_1648_XN_15S271W_F03_036776_1686_XN_11S272W,-5466403.062,-736108.0266,57.63861296,7,0.121446365,0.516381025,
G:\crater_flux_output_folders\output_130_140_0_75\F21_043895_2280_XI_48N225W_J19_052044_2280_XI_48N225W,F21_043895_2280_XI_48N225W_J19_052044_2280_XI_48N225W,-2672113.907,2825896.676,5315.138424,1,0.000188142,0.516011655,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\G02_018813_1530_XN_27S180W_D05_029138_1550_XN_25S180W,G02_018813_1530_XN_27S180W_D05_029138_1550_XN_25S180W,52.944725,-1482870.356,0.039143089,1,25.54729397,0.51590693,done
G:\crater_flux_output_folders\output_130_140_0_75\G18_025368_2245_XI_44N228W_D18_034427_2245_XI_44N229W,G18_025368_2245_XI_44N228W_D18_034427_2245_XI_44N229W,-2899080.584,2618042.137,11494.9119,11,0.000956945,0.515617073,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\P20_008857_1685_XN_11S170W_F01_036047_1704_XN_09S170W,P20_008857_1685_XN_11S170W_F01_036047_1704_XN_09S170W,568106.0579,-647487.9803,260.5514996,0,0,0.515464902,
G:\crater_flux_output_folders\output_130_140_-75_0\P06_003453_1752_XI_04S222W_F09_039280_1751_XN_04S222W,P06_003453_1752_XI_04S222W_F09_039280_1751_XN_04S222W,-2524165.929,-283028.628,1083.462144,1,0.000922967,0.51534307,
G:\crater_flux_output_folders\output_0_10_0_75\G01_018595_1816_XI_01N351W_F02_036647_1823_XN_02N352W,G01_018595_1816_XI_01N351W_F02_036647_1823_XN_02N352W,-10179765.12,97122.16697,416.8341006,3,0.007197108,0.514983237,done
G:\crater_flux_output_folders\output_0_10_0_75\J06_047157_1847_XN_04N352W_J07_047513_1842_XN_04N352W,J06_047157_1847_XN_04N352W_J07_047513_1842_XN_04N352W,-10215402.96,265808.6818,145.8522513,6,0.041137521,0.51492846,done
G:\crater_flux_output_folders\output_0_10_-25_-0.01\B01_009879_1641_XN_15S352W_F04_037280_1604_XN_19S352W,B01_009879_1641_XN_15S352W_F04_037280_1604_XN_19S352W,-10209231.84,-1053446.324,134.4888014,20,0.148711267,0.514834821,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\D21_035401_1689_XI_11S174W_D22_035612_1717_XN_08S175W,D21_035401_1689_XI_11S174W_D22_035612_1717_XN_08S175W,278591.9624,-505316.242,9.914447528,2,0.201725814,0.514695585,done
G:\crater_flux_output_folders\output_130_140_0_75\G21_026515_2210_XN_41N222W_G22_026726_2173_XN_37N222W,G21_026515_2210_XN_41N222W_G22_026726_2173_XN_37N222W,-2516472.073,2263140.275,163.7573572,4,0.024426383,0.514635265,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\B01_009842_1449_XN_35S059W_F02_036531_1431_XN_36S059W,B01_009842_1449_XN_35S059W_F02_036531_1431_XN_36S059W,7127572.364,-2123937.549,140.1402336,20,0.142714191,0.514611006,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\G20_026039_1566_XN_23S179W_G22_026817_1605_XN_19S179W,G20_026039_1566_XN_23S179W_G22_026817_1605_XN_19S179W,46096.04888,-1300612.92,159.6134684,2,0.012530271,0.514427781,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\G18_025076_1670_XN_13S170W_F01_036258_1658_XN_14S170W,G18_025076_1670_XN_13S170W_F01_036258_1658_XN_14S170W,585339.2895,-815082.1837,183.4219302,15,0.081778662,0.514398515,done
G:\crater_flux_output_folders\output_130_140_-75_0\B20_017351_1739_XN_06S228W_F22_044502_1732_XN_06S228W,B20_017351_1739_XN_06S228W_F22_044502_1732_XN_06S228W,-2846732.298,-370198.2225,443.7906354,4,0.009013259,0.514270663,
G:\crater_flux_output_folders\output_-115_-110_-50_-35\P17_007695_1407_XN_39S115W_B19_016846_1366_XN_43S114W,P17_007695_1407_XN_39S115W_B19_016846_1366_XN_43S114W,3863550.204,-2469439.128,150.4775068,1,0.006645511,0.513740897,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\B20_017402_1530_XN_27S177W_G20_026184_1496_XN_30S176W,B20_017402_1530_XN_27S177W_G20_026184_1496_XN_30S176W,192039.6672,-1740740.125,119.4548686,4,0.03348545,0.513573229,done
G:\crater_flux_output_folders\output_130_140_-75_0\B18_016507_1454_XN_34S221W_G21_026423_1483_XN_31S221W,B18_016507_1454_XN_34S221W_G21_026423_1483_XN_31S221W,-2458653.963,-1984398.836,71.34838601,2,0.028031468,0.513240159,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\B02_010387_1483_XN_31S179W_F02_036654_1488_XN_31S178W,B02_010387_1483_XN_31S179W_F02_036654_1488_XN_31S178W,59569.94575,-1847857.248,139.1038806,6,0.043133232,0.512821078,done
G:\crater_flux_output_folders\output_-115_-110_-50_-35\B17_016424_1407_XN_39S114W_G19_025773_1447_XI_35S115W,B17_016424_1407_XN_39S114W_G19_025773_1447_XI_35S115W,3860342.838,-2162355.933,120.3653993,0,0,0.512808383,
G:\crater_flux_output_folders\output_-60_-50_0_75\P19_008378_2170_XN_37N055W_B20_017450_2195_XN_39N056W,P19_008378_2170_XN_37N055W_B20_017450_2195_XN_39N056W,7364963.015,2223217.796,306.8098348,5,0.01629674,0.512694955,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B18_016512_1490_XN_31S358W_B20_017290_1501_XN_29S359W,B18_016512_1490_XN_31S358W_B20_017290_1501_XN_29S359W,-10597361.65,-1811627.016,61.91382645,5,0.080757406,0.512641847,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\P18_007974_1459_XN_34S174W_B20_017336_1488_XN_31S174W,P18_007974_1459_XN_34S174W_B20_017336_1488_XN_31S174W,310495.7582,-1868486.813,1011.498189,12,0.01186359,0.51259917,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\B19_016870_1633_XN_16S054W_G20_026008_1651_XN_14S054W,B19_016870_1633_XN_16S054W_G20_026008_1651_XN_14S054W,7447884.639,-933724.1777,322.1765217,1,0.003103888,0.512033522,done
G:\crater_flux_output_folders\output_80_90_-50_-25\P03_002387_1506_XI_29S276W_B21_017643_1533_XN_26S276W,P03_002387_1506_XI_29S276W_B21_017643_1533_XN_26S276W,-5727738.598,-1662864.421,170.1056396,14,0.082301798,0.51193136,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\G03_019393_1512_XN_28S174W_F04_037234_1540_XI_26S174W,G03_019393_1512_XN_28S174W_F04_037234_1540_XI_26S174W,333977.3866,-1676729.769,443.3506479,0,0,0.511616826,
G:\crater_flux_output_folders\output_130_140_0_75\G22_026871_2245_XN_44N222W_D20_035231_2212_XN_41N221W,G22_026871_2245_XN_44N222W_D20_035231_2212_XN_41N221W,-2453674.988,2469707.938,17.61207041,0,0,0.511103094,
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B05_011745_1808_XN_00N179W_D05_029362_1797_XN_00S179W,B05_011745_1808_XN_00N179W_D05_029362_1797_XN_00S179W,56528.85835,6729.17993,77.51420891,0,0,0.511051476,
G:\crater_flux_output_folders\output_-110_-100_0_10\F01_036229_1888_XN_08N101W_F02_036440_1881_XN_08N101W,F01_036229_1888_XN_08N101W_F02_036440_1881_XN_08N101W,4664181.268,474832.459,568.4815704,5,0.00879536,0.510961354,done
G:\crater_flux_output_folders\output_-60_-50_0_75\G17_024979_2551_XN_75N060W_G17_024834_2551_XN_75N060W,G17_024979_2551_XN_75N060W_G17_024834_2551_XN_75N060W,9678.65081,-905086.3978,363.3197325,0,0,0.510720074,
G:\crater_flux_output_folders\output_0_10_0_75\D15_033087_1815_XN_01N000W_J01_045153_1842_XI_04N000W,D15_033087_1815_XN_01N000W_J01_045153_1842_XI_04N000W,-10660846.14,112979.609,163.6033887,2,0.012224686,0.51037544,done
G:\crater_flux_output_folders\output_0_10_0_75\G14_023830_1831_XN_03N355W_G15_024041_1831_XN_03N355W,G14_023830_1831_XN_03N355W_G15_024041_1831_XN_03N355W,-10397929.91,182445.7527,1133.77172,3,0.002646035,0.510334015,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\P21_009279_1717_XN_08S172W_B01_009846_1767_XN_03S173W,P21_009279_1717_XN_08S172W_B01_009846_1767_XN_03S173W,425878.1266,-338589.345,80.95868477,3,0.037055938,0.510277152,done
G:\crater_flux_output_folders\output_130_140_0_75\G04_019790_2055_XI_25N220W_D17_033807_2025_XI_22N219W,G04_019790_2055_XI_25N220W_D17_033807_2025_XI_22N219W,-2372170.136,1355089.785,20.39036135,2,0.098085559,0.510215342,done
G:\crater_flux_output_folders\output_-115_-110_-85_-70\G10_021937_0957_XN_84S117W_J05_046543_0955_XN_84S118W,G10_021937_0957_XN_84S117W_J05_046543_0955_XN_84S118W,10371.80593,312762.2846,0.063571153,1,15.73040519,0.510187924,done
G:\crater_flux_output_folders\output_-115_-110_50_85\D01_027592_2444_XN_64N109W_F02_036440_2416_XN_61N109W,D01_027592_2444_XN_64N109W_F02_036440_2416_XN_61N109W,4149036.513,3782102.145,0.203892175,1,4.904553097,0.510036469,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\D21_035431_1856_XN_05N275W_F01_035998_1839_XN_03N274W,D21_035431_1856_XN_05N275W_F01_035998_1839_XN_03N274W,-5620425.651,250447.2719,39.14114234,11,0.28103421,0.510003507,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\B10_013547_1381_XN_41S050W_B11_014114_1416_XN_38S051W,B10_013547_1381_XN_41S050W_B11_014114_1416_XN_38S051W,7655611.471,-2330995.667,728.5993966,2,0.002744993,0.509580493,done
G:\crater_flux_output_folders\output_130_140_-75_0\D06_029390_1768_XN_03S223W_D08_030313_1751_XN_04S222W,D06_029390_1768_XN_03S223W_D08_030313_1751_XN_04S222W,-2528291.298,-281067.0497,109.9439958,0,0,0.509428442,
G:\crater_flux_output_folders\output_80_90_-25_0\G20_026148_1576_XN_22S275W_F22_044240_1543_XN_25S274W,G20_026148_1576_XN_22S275W_F22_044240_1543_XN_25S274W,-5611236.593,-1451171.806,114.8109389,3,0.026129914,0.509008706,
G:\crater_flux_output_folders\output_80_90_-25_0\B19_017221_1804_XN_00N278W_G20_026003_1766_XN_03S278W,B19_017221_1804_XN_00N278W_G20_026003_1766_XN_03S278W,-5857191.81,-47600.17103,113.9692597,0,0,0.508832991,
G:\crater_flux_output_folders\output_130_140_-75_0\G21_026502_1748_XN_05S221W_J01_045082_1757_XI_04S221W,G21_026502_1748_XN_05S221W_J01_045082_1757_XI_04S221W,-2464824.841,-267734.7224,222.8838506,2,0.008973284,0.508773208,done
G:\crater_flux_output_folders\output_130_140_-75_0\B11_014041_1721_XI_07S222W_D15_033082_1746_XN_05S222W,B11_014041_1721_XI_07S222W_D15_033082_1746_XN_05S222W,-2527452.747,-406298.7644,47.67225111,0,0,0.508765876,
G:\crater_flux_output_folders\output_-60_-50_0_75\G17_024979_2551_XN_75N060W_G18_025124_2554_XN_75N060W,G17_024979_2551_XN_75N060W_G18_025124_2554_XN_75N060W,8173.15635,-896620.3536,50.45697818,11,0.218007507,0.508586228,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\F06_038256_1389_XN_41S351W_J06_047144_1373_XN_42S351W,F06_038256_1389_XN_41S351W_J06_047144_1373_XN_42S351W,-10166042.97,-2415288.675,1399.262012,7,0.005002637,0.508301795,done
G:\crater_flux_output_folders\output_130_140_0_75\F19_043249_2245_XI_44N228W_F23_044871_2245_XI_44N228W,F19_043249_2245_XI_44N228W_F23_044871_2245_XI_44N228W,-2898696.493,2620317.382,12035.55818,1,8.31E-05,0.508237898,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\B19_016936_1559_XN_24S054W_F01_036056_1575_XN_22S054W,B19_016936_1559_XN_24S054W_F01_036056_1575_XN_22S054W,7430117.469,-1379872.582,186.2260011,0,0,0.50807029,
