wholepath,ctxID,centerlon,centerlat,areakm2,hits,hitratio,RegistrationScore
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037458_1992_XN_19N176W_J04_046478_1981_XN_18N176W,F04_037458_1992_XN_19N176W_J04_046478_1981_XN_18N176W,197079.51708,1123985.67905,277.129549122679,22,0.0793852552701304,0.413343459367752
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037471_1981_XN_18N170W_F04_037260_1984_XN_18N170W,F04_037471_1981_XN_18N170W_F04_037260_1984_XN_18N170W,576863.20036,1063705.664235,270.585375498606,52,0.192175944114422,0.319452881813049
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037471_1981_XN_18N170W_J05_046636_1980_XN_18N169W,F04_037471_1981_XN_18N170W_J05_046636_1980_XN_18N169W,586523.75689,1062342.84576,576.839321945341,6,0.0104015100422862,0.438841462135315
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037471_1981_XN_18N170W_J14_050328_1979_XN_17N169W,F04_037471_1981_XN_18N170W_J14_050328_1979_XN_17N169W,590081.1346,1049020.943925,114.084428504367,0,0,0.186997532844543
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037471_2095_XN_29N172W_F17_042614_2076_XN_27N172W,F04_037471_2095_XN_29N172W_F17_042614_2076_XN_27N172W,456110.72284,1705865.15096,6.60280039085792,0,0,0.189567983150482
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_F08_038909_2151_XN_35N179W,F04_037524_2151_XI_35N179W_F08_038909_2151_XN_35N179W,58514.48048,2066720.82064,8557.94297066827,0,0,0.0322482027113438
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_F10_039687_2152_XI_35N179W,F04_037524_2151_XI_35N179W_F10_039687_2152_XI_35N179W,55456.35392,2066486.48144,10409.7701980018,0,0,0.0037871862296015
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_F12_040676_2151_XI_35N179W,F04_037524_2151_XI_35N179W_F12_040676_2151_XI_35N179W,72235.04064,1959973.45656,2316.20819101492,416,0.179603889500847,0.20297646522522
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_F14_041243_2151_XI_35N179W,F04_037524_2151_XI_35N179W_F14_041243_2151_XI_35N179W,56771.58268,2066342.94868,8033.16245597859,0,0,0.154629558324814
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_F17_042522_2151_XI_35N179W,F04_037524_2151_XI_35N179W_F17_042522_2151_XI_35N179W,55503.22176,2066284.36388,10735.5525745255,0,0,0.11796785145998
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_F21_043867_2151_XI_35N179W,F04_037524_2151_XI_35N179W_F21_043867_2151_XI_35N179W,55503.22176,2065686.79892,10716.9854825979,2529,0.235980538007313,0.242985382676125
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_F23_044711_2151_XI_35N179W,F04_037524_2151_XI_35N179W_F23_044711_2151_XI_35N179W,55717.05628,2065112.66788,10628.2819886842,0,0,0.182233527302742
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_J02_045410_2151_XI_35N179W,F04_037524_2151_XI_35N179W_J02_045410_2151_XI_35N179W,55503.22176,2065686.79892,10705.3324805229,0,0,0.137322515249252
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_J03_046122_2151_XI_35N179W,F04_037524_2151_XI_35N179W_J03_046122_2151_XI_35N179W,55397.76912,2065338.21936,10379.1817968931,0,0,0.0935803651809692
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_J04_046478_2118_XN_31N178W,F04_037524_2151_XI_35N179W_J04_046478_2118_XN_31N178W,89798.76368,1934869.86976,103.921088237353,20,0.192453719829421,0.334861814975739
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_J05_046900_2151_XI_35N179W,F04_037524_2151_XI_35N179W_J05_046900_2151_XI_35N179W,55503.22176,2066038.30772,10610.3950859494,0,0,0.151018649339676
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_J10_048614_2151_XI_35N179W,F04_037524_2151_XI_35N179W_J10_048614_2151_XI_35N179W,55327.46736,2066216.99136,10329.2051894028,2772,0.268365275853355,0.218828663229942
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_J12_049392_2151_XI_35N179W,F04_037524_2151_XI_35N179W_J12_049392_2151_XI_35N179W,55435.84924,2066764.75924,10605.1517464103,0,0,0.136138111352921
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_J14_050170_2151_XI_35N179W,F04_037524_2151_XI_35N179W_J14_050170_2151_XI_35N179W,56882.8938,2066366.3826,8212.05310605366,0,0,0.145402863621712
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_J16_051093_2151_XI_35N179W,F04_037524_2151_XI_35N179W_J16_051093_2151_XI_35N179W,55503.22176,2065716.09132,10643.3045322872,0,0,0.0969722494482994
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_J18_051871_2151_XI_35N179W,F04_037524_2151_XI_35N179W_J18_051871_2151_XI_35N179W,55810.79196,2066837.99024,8093.02226255021,0,0,0.109038166701794
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037524_2151_XI_35N179W_J21_052939_2151_XI_35N179W,F04_037524_2151_XI_35N179W_J21_052939_2151_XI_35N179W,56592.89904,2066337.0902,8034.08413327114,2290,0.28503560107325,0.255814015865326
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037537_2067_XN_26N173W_F08_038988_2044_XN_24N173W,F04_037537_2067_XN_26N173W_F08_038988_2044_XN_24N173W,408995.121515,1442452.383315,379.016438238979,37,0.0976210957284935,0.344056278467178
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037537_2067_XN_26N173W_J07_047480_2068_XN_26N173W,F04_037537_2067_XN_26N173W_J07_047480_2068_XN_26N173W,367670.4335,1579574.045265,1466.9102479698,0,0,0.177685901522636
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037537_2067_XN_26N173W_J19_052095_2096_XN_29N174W,F04_037537_2067_XN_26N173W_J19_052095_2096_XN_29N174W,359176.246955,1717291.64041,147.077825145476,31,0.210772765842421,0.321501284837723
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037550_2241_XI_44N171W_F18_042759_2242_XI_44N171W,F04_037550_2241_XI_44N171W_F18_042759_2242_XI_44N171W,521682.08727,2598847.41883,12324.2024933785,0,0,0.00377119472250342
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037550_2241_XI_44N171W_F19_043115_2229_XI_42N171W,F04_037550_2241_XI_44N171W_F19_043115_2229_XI_42N171W,535594.917165,2522620.74541,1695.85670945305,0,0,0.0143764484673738
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037550_2241_XI_44N171W_F20_043537_2227_XN_42N171W,F04_037550_2241_XI_44N171W_F20_043537_2227_XN_42N171W,535472.5869,2517086.046835,3780.32904897535,87,0.0230138696586693,0.41438615322113
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037550_2241_XI_44N171W_F20_043682_2242_XI_44N171W,F04_037550_2241_XI_44N171W_F20_043682_2242_XI_44N171W,522484.693155,2598853.38616,12390.7835404975,0,0,0.00296786054968834
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037550_2241_XI_44N171W_F23_044737_2242_XI_44N171W,F04_037550_2241_XI_44N171W_F23_044737_2242_XI_44N171W,522231.08163,2600557.058875,12270.0428008265,0,0,0.00390492286533117
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037550_2241_XI_44N171W_J02_045436_2242_XI_44N171W,F04_037550_2241_XI_44N171W_J02_045436_2242_XI_44N171W,522484.693155,2598853.38616,12390.7835404975,0,0,0.0033529857173562
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037550_2241_XI_44N171W_J04_046359_2241_XI_44N171W,F04_037550_2241_XI_44N171W_J04_046359_2241_XI_44N171W,522484.693155,2598778.794535,12576.9422652369,889,0.0706849074482296,0.329220592975616
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037550_2241_XI_44N171W_J15_050763_2242_XI_44N171W,F04_037550_2241_XI_44N171W_J15_050763_2242_XI_44N171W,522484.693155,2598790.729195,12576.1216552021,0,0,0.00279981549829245
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037550_2241_XI_44N171W_J18_051897_2242_XI_44N171W,F04_037550_2241_XI_44N171W_J18_051897_2242_XI_44N171W,522419.052525,2599378.5112,12405.8930917556,0,0,0.00442460831254721
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F04_037550_2241_XI_44N171W_J21_052820_2241_XI_44N171W,F04_037550_2241_XI_44N171W_J21_052820_2241_XI_44N171W,523988.460315,2594574.81055,2510.43956028185,0,0,0.0103106899186969
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037590_1810_XN_01N177W_J04_046399_1810_XN_01N177W,F05_037590_1810_XN_01N177W_J04_046399_1810_XN_01N177W,155682.827055,74605.21638,1124.61820324848,38,0.0337892449990905,0.455198734998703
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_1923_XN_12N174W_F05_037669_1922_XN_12N174W,F05_037603_1923_XN_12N174W_F05_037669_1922_XN_12N174W,345905.64702,719120.19655,7950.24363448937,0,0,0.0980766266584396
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_1923_XN_12N174W_F16_042100_1936_XN_13N174W,F05_037603_1923_XN_12N174W_F16_042100_1936_XN_13N174W,325421.46609,799724.30113,310.865662733705,2,0.00643364719799642,0.457132428884506
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_1923_XN_12N174W_F23_044856_1953_XN_15N174W,F05_037603_1923_XN_12N174W_F23_044856_1953_XN_15N174W,318603.54327,872028.56617,56.3067042600155,6,0.1065592468757,0.314218997955322
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_1923_XN_12N174W_J02_045700_1918_XN_11N174W,F05_037603_1923_XN_12N174W_J02_045700_1918_XN_11N174W,344197.01916,698962.25848,893.752375130084,21,0.0234964410549885,0.354473382234573
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_1923_XN_12N174W_J03_046056_1918_XN_11N174W,F05_037603_1923_XN_12N174W_J03_046056_1918_XN_11N174W,349768.03071,697651.7575,1646.92652007069,128,0.0777205287789682,0.395910322666168
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_1923_XN_12N174W_J07_047546_1888_XN_08N173W,F05_037603_1923_XN_12N174W_J07_047546_1888_XN_08N173W,373536.7584,568838.35843,23.1322839103696,0,0,0.368787288665771
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_F03_036825_2218_XI_41N177W,F05_037603_2217_XN_41N177W_F03_036825_2218_XI_41N177W,152077.15666,2458397.30549,11134.3921309449,2423,0.217614035099945,0.352496474981308
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_F08_039054_2218_XN_41N177W,F05_037603_2217_XN_41N177W_F08_039054_2218_XN_41N177W,147943.33921,2455579.19768,10363.5190907309,0,0,0.124354533851147
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_F10_039832_2217_XN_41N177W,F05_037603_2217_XN_41N177W_F10_039832_2217_XN_41N177W,147045.45628,2456133.33665,9774.65818499394,0,0,0.155386239290237
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_F12_040610_2218_XI_41N177W,F05_037603_2217_XN_41N177W_F12_040610_2218_XI_41N177W,157034.77429,2456068.14383,9029.49058030959,0,0,0.0838661342859268
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_F14_041322_2218_XI_41N177W,F05_037603_2217_XN_41N177W_F14_041322_2218_XI_41N177W,154157.40028,2457452.0096,9285.73706464023,0,0,0.0493719018995762
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_F16_042034_2217_XI_41N177W,F05_037603_2217_XN_41N177W_F16_042034_2217_XI_41N177W,152038.63363,2455614.7574,11066.7725934392,0,0,0.150084793567657
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_F18_042812_2217_XI_41N177W,F05_037603_2217_XN_41N177W_F18_042812_2217_XI_41N177W,152900.95684,2457220.87142,11509.9253999356,1110,0.0964385051536658,0.26726108789444
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_F20_043524_2217_XI_41N177W,F05_037603_2217_XN_41N177W_F20_043524_2217_XI_41N177W,152032.70701,2457211.98149,10995.2240281758,1295,0.117778409669644,0.316042184829712
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_F22_044368_2217_XI_41N177W,F05_037603_2217_XN_41N177W_F22_044368_2217_XI_41N177W,152838.72733,2455033.94864,10755.177885708,1814,0.168662947212665,0.232002809643745
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_J01_045278_2217_XI_41N177W,F05_037603_2217_XN_41N177W_J01_045278_2217_XI_41N177W,152791.31437,2455620.68402,10899.9304140946,1555,0.142661461213481,0.302152425050735
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_J04_046201_2217_XI_41N177W,F05_037603_2217_XN_41N177W_J04_046201_2217_XI_41N177W,152334.96463,2455549.56458,11170.2688726901,2407,0.21548272717811,0.274271130561829
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_J06_046979_2217_XI_41N177W,F05_037603_2217_XN_41N177W_J06_046979_2217_XI_41N177W,152320.14808,2458003.18526,10797.275866141,383,0.0354719102066331,0.430574178695679
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_J06_047335_2217_XN_41N177W,F05_037603_2217_XN_41N177W_J06_047335_2217_XN_41N177W,154352.97874,2457834.27659,9770.05872970867,0,0,0.0894155502319336
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_J11_048904_2217_XI_41N177W,F05_037603_2217_XN_41N177W_J11_048904_2217_XI_41N177W,152788.35106,2455614.7574,10985.5044974546,2474,0.225205861102986,0.27893602848053
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_J13_049682_2217_XI_41N177W,F05_037603_2217_XN_41N177W_J13_049682_2217_XI_41N177W,152171.98258,2456254.83236,10710.7387303394,395,0.0368788754860688,0.214183285832405
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_J14_050104_2217_XN_41N177W,F05_037603_2217_XN_41N177W_J14_050104_2217_XN_41N177W,150853.30963,2456382.25469,11655.1216602316,694,0.0595446379910381,0.310703754425049
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_J15_050816_2217_XI_41N177W,F05_037603_2217_XN_41N177W_J15_050816_2217_XI_41N177W,152740.9381,2456204.45609,10958.8886967203,872,0.0795701119093366,0.280419021844864
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_J18_051739_2217_XI_41N177W,F05_037603_2217_XN_41N177W_J18_051739_2217_XI_41N177W,152124.56962,2456844.53105,10684.0890692741,671,0.0628036696108887,0.374278634786606
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037603_2217_XN_41N177W_J20_052662_2217_XI_41N177W,F05_037603_2217_XN_41N177W_J20_052662_2217_XI_41N177W,151748.22925,2457706.85426,10748.2711860677,1452,0.135091492842322,0.230802595615387
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037669_1922_XN_12N174W_F16_042100_1936_XN_13N174W,F05_037669_1922_XN_12N174W_F16_042100_1936_XN_13N174W,324108.055555,799556.88847,430.095083264838,45,0.104628027036269,0.34430468082428
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037669_1922_XN_12N174W_F23_044856_1953_XN_15N174W,F05_037669_1922_XN_12N174W_F23_044856_1953_XN_15N174W,318031.115295,869336.16045,10.2904041190492,1,0.0971779133677398,0.408990055322647
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037669_1922_XN_12N174W_J02_045700_1918_XN_11N174W,F05_037669_1922_XN_12N174W_J02_045700_1918_XN_11N174W,342594.396675,698737.44997,1004.67731294833,76,0.0756461791467854,0.352520316839218
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037669_1922_XN_12N174W_J03_046056_1918_XN_11N174W,F05_037669_1922_XN_12N174W_J03_046056_1918_XN_11N174W,348793.542315,697520.95096,1611.08984246166,255,0.158277951532718,0.258818298578262
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037669_1922_XN_12N174W_J07_047546_1888_XN_08N173W,F05_037669_1922_XN_12N174W_J07_047546_1888_XN_08N173W,372245.865695,566352.917295,70.9943805209677,2,0.0281712437706153,0.280997335910797
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037682_2028_XI_22N171W_J06_047058_2039_XN_23N171W,F05_037682_2028_XI_22N171W_J06_047058_2039_XN_23N171W,522153.05525,1340949.627775,232.683345781765,83,0.356707953124613,0.379372984170914
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037682_2028_XI_22N171W_J09_048271_2032_XN_23N171W,F05_037682_2028_XI_22N171W_J09_048271_2032_XN_23N171W,503241.52885,1353843.333725,265.723169762487,52,0.195692381836629,0.357043832540512
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037682_2231_XN_43N174W_F07_038447_2231_XI_43N174W,F05_037682_2231_XN_43N174W_F07_038447_2231_XI_43N174W,329448.75448,2538628.12721,4807.75491104253,0,0,0.00560467876493931
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037682_2231_XN_43N174W_F16_042113_2231_XI_43N174W,F05_037682_2231_XN_43N174W_F16_042113_2231_XI_43N174W,331588.68808,2538024.78482,5325.48235720725,0,0,0.00570062827318907
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037682_2231_XN_43N174W_F21_043814_2231_XI_43N174W,F05_037682_2231_XN_43N174W_F21_043814_2231_XI_43N174W,330756.49168,2537344.16705,5105.48983485706,0,0,0.00948453508317471
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037682_2231_XN_43N174W_J01_045357_2231_XI_43N174W,F05_037682_2231_XN_43N174W_J01_045357_2231_XI_43N174W,330387.94756,2537959.39796,5047.84589502279,0,0,0.00431951088830829
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037682_2231_XN_43N174W_J05_046913_2231_XI_43N174W,F05_037682_2231_XN_43N174W_J05_046913_2231_XI_43N174W,328054.82551,2537873.20619,4571.13579753368,0,0,0.00722514651715755
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037682_2231_XN_43N174W_J15_050684_2231_XI_43N174W,F05_037682_2231_XN_43N174W_J15_050684_2231_XI_43N174W,330530.6098,2539870.47755,5147.2684947865,0,0,0.00580312823876739
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037682_2231_XN_43N174W_J20_052596_2231_XN_43N174W,F05_037682_2231_XN_43N174W_J20_052596_2231_XN_43N174W,321881.7115,2541002.85908,551.251677336939,0,0,0.0149286231026053
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037735_1924_XN_12N177W_F06_038012_1927_XN_12N178W,F05_037735_1924_XN_12N177W_F06_038012_1927_XN_12N178W,138700.318405,731928.98722,2314.63526782251,692,0.298967189180953,0.298577755689621
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\F05_037735_1924_XN_12N177W_J05_046544_1931_XN_13N177W,F05_037735_1924_XN_12N177W_J05_046544_1931_XN_13N177W,139929.67867,728059.7082,2546.11215774732,642,0.252149143566406,0.282176226377487
